 Psi:
         (1.55046317663205963E-098,0.0000000000000000)
         (5.29039177629977535E-099,0.0000000000000000)
         (1.80055473389482309E-099,0.0000000000000000)
         (6.11247274511364265E-100,0.0000000000000000)
         (2.06975842157563837E-100,0.0000000000000000)
         (6.99060069511868551E-101,0.0000000000000000)
         (2.35505713638324290E-101,0.0000000000000000)
         (7.91371699202180018E-102,0.0000000000000000)
         (2.65247742837147838E-102,0.0000000000000000)
         (8.86778170039049669E-103,0.0000000000000000)
         (2.95712991576774121E-103,0.0000000000000000)
         (9.83598665783059755E-104,0.0000000000000000)
         (3.26330428984751399E-104,0.0000000000000000)
         (1.07991438828770612E-104,0.0000000000000000)
         (3.56461965980880334E-105,0.0000000000000000)
         (1.17362454379744749E-105,0.0000000000000000)
         (3.85422694517845315E-106,0.0000000000000000)
         (1.26251776565993466E-106,0.0000000000000000)
         (4.12505579960566975E-107,0.0000000000000000)
         (1.34435594473841252E-107,0.0000000000000000)
         (4.37009452743821522E-108,0.0000000000000000)
         (1.41696624626855427E-108,0.0000000000000000)
         (4.58268803358734060E-109,0.0000000000000000)
         (1.47833615069466954E-109,0.0000000000000000)
         (4.75683640199220948E-110,0.0000000000000000)
         (1.52670577486608057E-110,0.0000000000000000)
         (4.88747553097317066E-111,0.0000000000000000)
         (1.56065158827702199E-111,0.0000000000000000)
         (4.97072155589111626E-112,0.0000000000000000)
         (1.57915597590570651E-112,0.0000000000000000)
         (5.00406261160006161E-113,0.0000000000000000)
         (1.58165790653951016E-113,0.0000000000000000)
         (4.98648472622803246E-114,0.0000000000000000)
         (1.56808118671665673E-114,0.0000000000000000)
         (4.91852304250822414E-115,0.0000000000000000)
         (1.53883831494826393E-115,0.0000000000000000)
         (4.80223475640419008E-116,0.0000000000000000)
         (1.49480966419646028E-116,0.0000000000000000)
         (4.64109568241200997E-117,0.0000000000000000)
         (1.43729945847952221E-117,0.0000000000000000)
         (4.43982770187301735E-118,0.0000000000000000)
         (1.36797161512400179E-118,0.0000000000000000)
         (4.20416904533941791E-119,0.0000000000000000)
         (1.28876985521767928E-119,0.0000000000000000)
         (3.94060299412846446E-120,0.0000000000000000)
         (1.20182742884677042E-120,0.0000000000000000)
         (3.65606286618067189E-121,0.0000000000000000)
         (1.10937228770048998E-121,0.0000000000000000)
         (3.35763192671606788E-122,0.0000000000000000)
         (1.01363354236100713E-122,0.0000000000000000)
         (3.05225613872246001E-123,0.0000000000000000)
         (9.16754590002484177E-124,0.0000000000000000)
         (2.74648559181769037E-124,0.0000000000000000)
         (8.20717458212502425E-125,0.0000000000000000)
         (2.44625729237244708E-125,0.0000000000000000)
         (7.27281783244486890E-126,0.0000000000000000)
         (2.15672811941743425E-126,0.0000000000000000)
         (6.37940547165204495E-127,0.0000000000000000)
         (1.88216254705951055E-127,0.0000000000000000)
         (5.53893364703399266E-128,0.0000000000000000)
         (1.62587559725782294E-128,0.0000000000000000)
         (4.76036855487722242E-129,0.0000000000000000)
         (1.39022776404065786E-129,0.0000000000000000)
         (4.04970559439950633E-130,0.0000000000000000)
         (1.17666561173623162E-130,0.0000000000000000)
         (3.41016023091401179E-131,0.0000000000000000)
         (9.85799569639434222E-132,0.0000000000000000)
         (2.84246141355419149E-132,0.0000000000000000)
         (8.17509195237886370E-133,0.0000000000000000)
         (2.34521589724871829E-133,0.0000000000000000)
         (6.71065832843675869E-134,0.0000000000000000)
         (1.91531204609700839E-134,0.0000000000000000)
         (5.45263048867520427E-135,0.0000000000000000)
         (1.54833421140547890E-135,0.0000000000000000)
         (4.38546315884215612E-136,0.0000000000000000)
         (1.23896300531647269E-136,0.0000000000000000)
         (3.49134949651397382E-137,0.0000000000000000)
         (9.81342091276924123E-138,0.0000000000000000)
         (2.75131073679520864E-138,0.0000000000000000)
         (7.69397859802719420E-139,0.0000000000000000)
         (2.14612206467496575E-139,0.0000000000000000)
         (5.97103999455386031E-140,0.0000000000000000)
         (1.65705779258013780E-140,0.0000000000000000)
         (4.58688070769350088E-141,0.0000000000000000)
         (1.26645379665607753E-141,0.0000000000000000)
         (3.48781442804886438E-142,0.0000000000000000)
         (9.58097052878522419E-143,0.0000000000000000)
         (2.62517193949339199E-143,0.0000000000000000)
         (7.17460700735814687E-144,0.0000000000000000)
         (1.95582771536062190E-144,0.0000000000000000)
         (5.31808396031666110E-145,0.0000000000000000)
     Pot          Kin
  0.0000       0.0000
  0.0000       0.0004
  0.0000       0.0017
  0.0000       0.0037
  0.0001       0.0066
  0.0001       0.0103
  0.0002       0.0149
  0.0002       0.0202
  0.0003       0.0264
  0.0003       0.0335
  0.0004       0.0413
  0.0005       0.0500
  0.0006       0.0595
  0.0007       0.0698
  0.0008       0.0810
  0.0010       0.0929
  0.0011       0.1057
  0.0012       0.1194
  0.0014       0.1338
  0.0015       0.1491
  0.0017       0.1652
  0.0019       0.1822
  0.0021       0.1999
  0.0023       0.2185
  0.0025       0.2379
  0.0027       0.2582
  0.0029       0.2792
  0.0031       0.3011
  0.0033       0.3239
  0.0036       0.3474
  0.0038       0.3718
  0.0041       0.3970
  0.0044       0.4230
  0.0046       0.4498
  0.0049       0.4775
  0.0052       0.5060
  0.0055       0.5353
  0.0058       0.5655
  0.0061       0.5965
  0.0065       0.6283
  0.0068       0.6609
  0.0072       0.6944
  0.0075       0.7287
  0.0079       0.7638
  0.0082       0.7997
  0.0086       0.8365
  0.0090       0.8741
  0.0094       0.9125
  0.0098       0.9517
  0.0102       0.9918
  0.0106       1.0327
  0.0111       1.0744
  0.0115       1.1170
  0.0120       1.1603
  0.0124       1.2045
  0.0129       1.2496
  0.0133       1.2954
  0.0138       1.3421
  0.0143       1.3896
  0.0148       1.4379
  0.0153       1.4871
  0.0158       1.5371
  0.0164       1.5879
  0.0169       1.6395
  0.0174       1.6920
  0.0180       1.7452
  0.0185       1.7994
  0.0191       1.8543
  0.0197       1.9101
  0.0203       1.9667
  0.0209       2.0241
  0.0215       2.0823
  0.0221       2.1414
  0.0227       2.2013
  0.0233       2.2620
  0.0239       2.3236
  0.0246       2.3859
  0.0252       2.4491
  0.0259       2.5132
  0.0266       2.5780
  0.0272       2.6437
  0.0279       2.7102
  0.0286       2.7775
  0.0293       2.8457
  0.0300       2.9147
  0.0307       2.9845
  0.0315       3.0551
  0.0322       3.1266
  0.0330       3.1989
  0.0337       3.2720
  0.0345       3.3459
  0.0352       3.4207
  0.0360       3.4963
  0.0368       3.5727
  0.0376       3.6499
  0.0384       3.7280
  0.0392       3.8069
  0.0400       3.8866
  0.0409       3.9672
  0.0417       4.0486
  0.0426       4.1308
  0.0434       4.2138
  0.0443       4.2976
  0.0452       4.3823
  0.0460       4.4678
  0.0469       4.5542
  0.0478       4.6413
  0.0487       4.7293
  0.0496       4.8181
  0.0506       4.9078
  0.0515       4.9982
  0.0524       5.0895
  0.0534       5.1816
  0.0543       5.2746
  0.0553       5.3683
  0.0563       5.4629
  0.0573       5.5583
  0.0583       5.6546
  0.0593       5.7517
  0.0603       5.8496
  0.0613       5.9483
  0.0623       6.0478
  0.0633       6.1482
  0.0644       6.2494
  0.0654       6.3515
  0.0665       6.4543
  0.0676       6.5580
  0.0686       6.6625
  0.0697       6.7678
  0.0708       6.8740
  0.0719       6.9810
  0.0730       7.0888
  0.0742       7.1974
  0.0753       7.3069
  0.0764       7.4172
  0.0776       7.5283
  0.0787       7.6402
  0.0799       7.7530
  0.0811       7.8666
  0.0822       7.9810
  0.0834       8.0963
  0.0846       8.2124
  0.0858       8.3293
  0.0870       8.4470
  0.0883       8.5655
  0.0895       8.6849
  0.0907       8.8051
  0.0920       8.9262
  0.0932       9.0480
  0.0945       9.1707
  0.0958       9.2942
  0.0970       9.4185
  0.0983       9.5437
  0.0996       9.6697
  0.1009       9.7965
  0.1022       9.9241
  0.1036      10.0526
  0.1049      10.1819
  0.1062      10.3120
  0.1076      10.4430
  0.1090      10.5747
  0.1103      10.7073
  0.1117      10.8408
  0.1131      10.9750
  0.1145      11.1101
  0.1159      11.2460
  0.1173      11.3827
